f_code,f_province,f_city,f_county,f_level,f_pinyin,f_shouzimu
360822,江西省,吉安市,吉水县,3,ji_an_shi,j
360823,江西省,吉安市,峡江县,3,ji_an_shi,x
360824,江西省,吉安市,新干县,3,ji_an_shi,x
360825,江西省,吉安市,永丰县,3,ji_an_shi,y
360826,江西省,吉安市,泰和县,3,ji_an_shi,t
360827,江西省,吉安市,遂川县,3,ji_an_shi,s
360828,江西省,吉安市,万安县,3,ji_an_shi,w
360829,江西省,吉安市,安福县,3,ji_an_shi,a
360830,江西省,吉安市,永新县,3,ji_an_shi,y
360900,江西省,宜春市,,2,yi_chun_shi,y
360902,江西省,宜春市,袁州区,3,yi_chun_shi,y
360981,江西省,宜春市,丰城市,3,yi_chun_shi,f
360982,江西省,宜春市,樟树市,3,yi_chun_shi,z
360983,江西省,宜春市,高安市,3,yi_chun_shi,g
360921,江西省,宜春市,奉新县,3,yi_chun_shi,f
360922,江西省,宜春市,万载县,3,yi_chun_shi,w
360923,江西省,宜春市,上高县,3,yi_chun_shi,s
360924,江西省,宜春市,宜丰县,3,yi_chun_shi,y
360925,江西省,宜春市,靖安县,3,yi_chun_shi,j
360926,江西省,宜春市,铜鼓县,3,yi_chun_shi,t
361000,江西省,抚州市,,2,fu_zhou_shi,f
361002,江西省,抚州市,临川区,3,fu_zhou_shi,l
361003,江西省,抚州市,东乡区,3,fu_zhou_shi,d
361021,江西省,抚州市,南城县,3,fu_zhou_shi,n
361022,江西省,抚州市,黎川县,3,fu_zhou_shi,l
361023,江西省,抚州市,南丰县,3,fu_zhou_shi,n
361024,江西省,抚州市,崇仁县,3,fu_zhou_shi,c
361025,江西省,抚州市,乐安县,3,fu_zhou_shi,l
361026,江西省,抚州市,宜黄县,3,fu_zhou_shi,y
361027,江西省,抚州市,金溪县,3,fu_zhou_shi,j
361028,江西省,抚州市,资溪县,3,fu_zhou_shi,z
361030,江西省,抚州市,广昌县,3,fu_zhou_shi,g
361100,江西省,上饶市,,2,shang_rao_shi,s
361102,江西省,上饶市,信州区,3,shang_rao_shi,x
361103,江西省,上饶市,广丰区,3,shang_rao_shi,g
361181,江西省,上饶市,德兴市,3,shang_rao_shi,d
361121,江西省,上饶市,上饶县,3,shang_rao_shi,s
361123,江西省,上饶市,玉山县,3,shang_rao_shi,y
361124,江西省,上饶市,铅山县,3,shang_rao_shi,q
361125,江西省,上饶市,横峰县,3,shang_rao_shi,h
361126,江西省,上饶市,弋阳县,3,shang_rao_shi,y
361127,江西省,上饶市,余干县,3,shang_rao_shi,y
361128,江西省,上饶市,鄱阳县,3,shang_rao_shi,p
361129,江西省,上饶市,万年县,3,shang_rao_shi,w
361130,江西省,上饶市,婺源县,3,shang_rao_shi,w
370000,山东省,,,1,shan_dong_sheng,s
370100,山东省,济南市,,2,ji_nan_shi,j
370103,山东省,济南市,市中区,3,ji_nan_shi,s
370102,山东省,济南市,历下区,3,ji_nan_shi,l
370104,山东省,济南市,槐荫区,3,ji_nan_shi,h
370105,山东省,济南市,天桥区,3,ji_nan_shi,t
370112,山东省,济南市,历城区,3,ji_nan_shi,l
370113,山东省,济南市,长清区,3,ji_nan_shi,z
370114,山东省,济南市,章丘区,3,ji_nan_shi,z
370124,山东省,济南市,平阴县,3,ji_nan_shi,p
370125,山东省,济南市,济阳县,3,ji_nan_shi,j
370126,山东省,济南市,商河县,3,ji_nan_shi,s
370200,山东省,青岛市,,2,qing_dao_shi,q
370202,山东省,青岛市,市南区,3,qing_dao_shi,s
370203,山东省,青岛市,市北区,3,qing_dao_shi,s
370211,山东省,青岛市,黄岛区,3,qing_dao_shi,h
370212,山东省,青岛市,崂山区,3,qing_dao_shi,l
370213,山东省,青岛市,李沧区,3,qing_dao_shi,l
370214,山东省,青岛市,城阳区,3,qing_dao_shi,c
370281,山东省,青岛市,胶州市,3,qing_dao_shi,j
370282,山东省,青岛市,即墨市,3,qing_dao_shi,j
370283,山东省,青岛市,平度市,3,qing_dao_shi,p
370285,山东省,青岛市,莱西市,3,qing_dao_shi,l
370300,山东省,淄博市,,2,zi_bo_shi,z
370303,山东省,淄博市,张店区,3,zi_bo_shi,z
370302,山东省,淄博市,淄川区,3,zi_bo_shi,z
370304,山东省,淄博市,博山区,3,zi_bo_shi,b
370305,山东省,淄博市,临淄区,3,zi_bo_shi,l
370306,山东省,淄博市,周村区,3,zi_bo_shi,z
370321,山东省,淄博市,桓台县,3,zi_bo_shi,h
370322,山东省,淄博市,高青县,3,zi_bo_shi,g
370323,山东省,淄博市,沂源县,3,zi_bo_shi,y
370400,山东省,枣庄市,,2,zao_zhuang_shi,z
370403,山东省,枣庄市,薛城区,3,zao_zhuang_shi,x
370402,山东省,枣庄市,市中区,3,zao_zhuang_shi,s
370404,山东省,枣庄市,峄城区,3,zao_zhuang_shi,y
370405,山东省,枣庄市,台儿庄区,3,zao_zhuang_shi,t
370406,山东省,枣庄市,山亭区,3,zao_zhuang_shi,s
370481,山东省,枣庄市,滕州市,3,zao_zhuang_shi,t
370500,山东省,东营市,,2,dong_ying_shi,d
370502,山东省,东营市,东营区,3,dong_ying_shi,d
370503,山东省,东营市,河口区,3,dong_ying_shi,h
370505,山东省,东营市,垦利区,3,dong_ying_shi,k
370522,山东省,东营市,利津县,3,dong_ying_shi,l
370523,山东省,东营市,广饶县,3,dong_ying_shi,g
370600,山东省,烟台市,,2,yan_tai_shi,y
370613,山东省,烟台市,莱山区,3,yan_tai_shi,l
370602,山东省,烟台市,芝罘区,3,yan_tai_shi,z
370611,山东省,烟台市,福山区,3,yan_tai_shi,f
370612,山东省,烟台市,牟平区,3,yan_tai_shi,m
370681,山东省,烟台市,龙口市,3,yan_tai_shi,l
370682,山东省,烟台市,莱阳市,3,yan_tai_shi,l
370683,山东省,烟台市,莱州市,3,yan_tai_shi,l
370684,山东省,烟台市,蓬莱市,3,yan_tai_shi,p
370685,山东省,烟台市,招远市,3,yan_tai_shi,z
370686,山东省,烟台市,栖霞市,3,yan_tai_shi,q
370687,山东省,烟台市,海阳市,3,yan_tai_shi,h
370634,山东省,烟台市,长岛县,3,yan_tai_shi,z
370700,山东省,潍坊市,,2,wei_fang_shi,w
370705,山东省,潍坊市,奎文区,3,wei_fang_shi,k
370702,山东省,潍坊市,潍城区,3,wei_fang_shi,w
370703,山东省,潍坊市,寒亭区,3,wei_fang_shi,h
370704,山东省,潍坊市,坊子区,3,wei_fang_shi,f
370781,山东省,潍坊市,青州市,3,wei_fang_shi,q
370782,山东省,潍坊市,诸城市,3,wei_fang_shi,z
370783,山东省,潍坊市,寿光市,3,wei_fang_shi,s
370784,山东省,潍坊市,安丘市,3,wei_fang_shi,a
370785,山东省,潍坊市,高密市,3,wei_fang_shi,g
370786,山东省,潍坊市,昌邑市,3,wei_fang_shi,c
370724,山东省,潍坊市,临朐县,3,wei_fang_shi,l
370725,山东省,潍坊市,昌乐县,3,wei_fang_shi,c
370800,山东省,济宁市,,2,ji_ning_shi,j
370811,山东省,济宁市,任城区,3,ji_ning_shi,r
370812,山东省,济宁市,兖州区,3,ji_ning_shi,y
370881,山东省,济宁市,曲阜市,3,ji_ning_shi,q
370883,山东省,济宁市,邹城市,3,ji_ning_shi,z
370826,山东省,济宁市,微山县,3,ji_ning_shi,w
370827,山东省,济宁市,鱼台县,3,ji_ning_shi,y
370828,山东省,济宁市,金乡县,3,ji_ning_shi,j
370829,山东省,济宁市,嘉祥县,3,ji_ning_shi,j
370830,山东省,济宁市,汶上县,3,ji_ning_shi,w
370831,山东省,济宁市,泗水县,3,ji_ning_shi,s
370832,山东省,济宁市,梁山县,3,ji_ning_shi,l
370900,山东省,泰安市,,2,tai_an_shi,t
370902,山东省,泰安市,泰山区,3,tai_an_shi,t
370911,山东省,泰安市,岱岳区,3,tai_an_shi,d
370982,山东省,泰安市,新泰市,3,tai_an_shi,x
370983,山东省,泰安市,肥城市,3,tai_an_shi,f
370921,山东省,泰安市,宁阳县,3,tai_an_shi,n
370923,山东省,泰安市,东平县,3,tai_an_shi,d
371000,山东省,威海市,,2,wei_hai_shi,w
371002,山东省,威海市,环翠区,3,wei_hai_shi,h
371003,山东省,威海市,文登区,3,wei_hai_shi,w
371082,山东省,威海市,荣成市,3,wei_hai_shi,r
371083,山东省,威海市,乳山市,3,wei_hai_shi,r
371100,山东省,日照市,,2,ri_zhao_shi,r
371102,山东省,日照市,东港区,3,ri_zhao_shi,d
371103,山东省,日照市,岚山区,3,ri_zhao_shi,l
371121,山东省,日照市,五莲县,3,ri_zhao_shi,w
371122,山东省,日照市,莒县,3,ri_zhao_shi,j
371200,山东省,莱芜市,,2,lai_wu_shi,l
371202,山东省,莱芜市,莱城区,3,lai_wu_shi,l
371203,山东省,莱芜市,钢城区,3,lai_wu_shi,g
371300,山东省,临沂市,,2,lin_yi_shi,l
371302,山东省,临沂市,兰山区,3,lin_yi_shi,l
371311,山东省,临沂市,罗庄区,3,lin_yi_shi,l
371312,山东省,临沂市,河东区,3,lin_yi_shi,h
371321,山东省,临沂市,沂南县,3,lin_yi_shi,y
371322,山东省,临沂市,郯城县,3,lin_yi_shi,t
371323,山东省,临沂市,沂水县,3,lin_yi_shi,y
371324,山东省,临沂市,兰陵县,3,lin_yi_shi,l
371325,山东省,临沂市,费县,3,lin_yi_shi,f
371326,山东省,临沂市,平邑县,3,lin_yi_shi,p
371327,山东省,临沂市,莒南县,3,lin_yi_shi,j
371328,山东省,临沂市,蒙阴县,3,lin_yi_shi,m
371329,山东省,临沂市,临沭县,3,lin_yi_shi,l
371400,山东省,德州市,,2,de_zhou_shi,d
371402,山东省,德州市,德城区,3,de_zhou_shi,d
371403,山东省,德州市,陵城区,3,de_zhou_shi,l
371481,山东省,德州市,乐陵市,3,de_zhou_shi,l
371482,山东省,德州市,禹城市,3,de_zhou_shi,y
371422,山东省,德州市,宁津县,3,de_zhou_shi,n
371423,山东省,德州市,庆云县,3,de_zhou_shi,q
371424,山东省,德州市,临邑县,3,de_zhou_shi,l
371425,山东省,德州市,齐河县,3,de_zhou_shi,q
371426,山东省,德州市,平原县,3,de_zhou_shi,p
371427,山东省,德州市,夏津县,3,de_zhou_shi,x
371428,山东省,德州市,武城县,3,de_zhou_shi,w
371500,山东省,聊城市,,2,liao_cheng_shi,l
371502,山东省,聊城市,东昌府区,3,liao_cheng_shi,d
371581,山东省,聊城市,临清市,3,liao_cheng_shi,l
371521,山东省,聊城市,阳谷县,3,liao_cheng_shi,y
371522,山东省,聊城市,莘县,3,liao_cheng_shi,x
371523,山东省,聊城市,茌平县,3,liao_cheng_shi,c
371524,山东省,聊城市,东阿县,3,liao_cheng_shi,d
371525,山东省,聊城市,冠县,3,liao_cheng_shi,g
371526,山东省,聊城市,高唐县,3,liao_cheng_shi,g
371600,山东省,滨州市,,2,bin_zhou_shi,b
371602,山东省,滨州市,滨城区,3,bin_zhou_shi,b
371603,山东省,滨州市,沾化区,3,bin_zhou_shi,z
371621,山东省,滨州市,惠民县,3,bin_zhou_shi,h
371622,山东省,滨州市,阳信县,3,bin_zhou_shi,y
371623,山东省,滨州市,无棣县,3,bin_zhou_shi,w
371625,山东省,滨州市,博兴县,3,bin_zhou_shi,b
371626,山东省,滨州市,邹平县,3,bin_zhou_shi,z
371700,山东省,菏泽市,,2,he_ze_shi,h
371702,山东省,菏泽市,牡丹区,3,he_ze_shi,m
371703,山东省,菏泽市,定陶区,3,he_ze_shi,d
371721,山东省,菏泽市,曹县,3,he_ze_shi,c
371722,山东省,菏泽市,单县,3,he_ze_shi,d
371723,山东省,菏泽市,成武县,3,he_ze_shi,c
371724,山东省,菏泽市,巨野县,3,he_ze_shi,j
371725,山东省,菏泽市,郓城县,3,he_ze_shi,y
371726,山东省,菏泽市,鄄城县,3,he_ze_shi,j
371728,山东省,菏泽市,东明县,3,he_ze_shi,d
410000,河南省,,,1,he_nan_sheng,h
410100,河南省,郑州市,,2,zheng_zhou_shi,z
410102,河南省,郑州市,中原区,3,zheng_zhou_shi,z
410103,河南省,郑州市,二七区,3,zheng_zhou_shi,e
410104,河南省,郑州市,管城回族区,3,zheng_zhou_shi,g
410105,河南省,郑州市,金水区,3,zheng_zhou_shi,j
410106,河南省,郑州市,上街区,3,zheng_zhou_shi,s
410108,河南省,郑州市,惠济区,3,zheng_zhou_shi,h
410181,河南省,郑州市,巩义市,3,zheng_zhou_shi,g
410182,河南省,郑州市,荥阳市,3,zheng_zhou_shi,y
410183,河南省,郑州市,新密市,3,zheng_zhou_shi,x
410184,河南省,郑州市,新郑市,3,zheng_zhou_shi,x
410185,河南省,郑州市,登封市,3,zheng_zhou_shi,d
410122,河南省,郑州市,中牟县,3,zheng_zhou_shi,z
410200,河南省,开封市,,2,kai_feng_shi,k
410204,河南省,开封市,鼓楼区,3,kai_feng_shi,g
410202,河南省,开封市,龙亭区,3,kai_feng_shi,l
410203,河南省,开封市,顺河回族区,3,kai_feng_shi,s
410205,河南省,开封市,禹王台区,3,kai_feng_shi,y
410212,河南省,开封市,祥符区,3,kai_feng_shi,x
410221,河南省,开封市,杞县,3,kai_feng_shi,q
410222,河南省,开封市,通许县,3,kai_feng_shi,t
410223,河南省,开封市,尉氏县,3,kai_feng_shi,w
410225,河南省,开封市,兰考县,3,kai_feng_shi,l
410300,河南省,洛阳市,,2,luo_yang_shi,l
410303,河南省,洛阳市,西工区,3,luo_yang_shi,x
410302,河南省,洛阳市,老城区,3,luo_yang_shi,l
410304,河南省,洛阳市,瀍河回族区,3,luo_yang_shi,c
410305,河南省,洛阳市,涧西区,3,luo_yang_shi,j
410306,河南省,洛阳市,吉利区,3,luo_yang_shi,j
410311,河南省,洛阳市,洛龙区,3,luo_yang_shi,l
410381,河南省,洛阳市,偃师市,3,luo_yang_shi,y
410322,河南省,洛阳市,孟津县,3,luo_yang_shi,m
410323,河南省,洛阳市,新安县,3,luo_yang_shi,x
410324,河南省,洛阳市,栾川县,3,luo_yang_shi,l
410325,河南省,洛阳市,嵩县,3,luo_yang_shi,s
410326,河南省,洛阳市,汝阳县,3,luo_yang_shi,r
410327,河南省,洛阳市,宜阳县,3,luo_yang_shi,y
410328,河南省,洛阳市,洛宁县,3,luo_yang_shi,l
410329,河南省,洛阳市,伊川县,3,luo_yang_shi,y
410400,河南省,平顶山市,,2,ping_ding_shan_shi,p
410402,河南省,平顶山市,新华区,3,ping_ding_shan_shi,x
410403,河南省,平顶山市,卫东区,3,ping_ding_shan_shi,w
410404,河南省,平顶山市,石龙区,3,ping_ding_shan_shi,s
410411,河南省,平顶山市,湛河区,3,ping_ding_shan_shi,z
410481,河南省,平顶山市,舞钢市,3,ping_ding_shan_shi,w
410482,河南省,平顶山市,汝州市,3,ping_ding_shan_shi,r
410421,河南省,平顶山市,宝丰县,3,ping_ding_shan_shi,b
410422,河南省,平顶山市,叶县,3,ping_ding_shan_shi,y
410423,河南省,平顶山市,鲁山县,3,ping_ding_shan_shi,l
410425,河南省,平顶山市,郏县,3,ping_ding_shan_shi,j
410500,河南省,安阳市,,2,an_yang_shi,a
410503,河南省,安阳市,北关区,3,an_yang_shi,b
410502,河南省,安阳市,文峰区,3,an_yang_shi,w
410505,河南省,安阳市,殷都区,3,an_yang_shi,y
410506,河南省,安阳市,龙安区,3,an_yang_shi,l
410581,河南省,安阳市,林州市,3,an_yang_shi,l
410522,河南省,安阳市,安阳县,3,an_yang_shi,a
410523,河南省,安阳市,汤阴县,3,an_yang_shi,t
410526,河南省,安阳市,滑县,3,an_yang_shi,h
410527,河南省,安阳市,内黄县,3,an_yang_shi,n
410600,河南省,鹤壁市,,2,he_bi_shi,h
410611,河南省,鹤壁市,淇滨区,3,he_bi_shi,q
410602,河南省,鹤壁市,鹤山区,3,he_bi_shi,h
410603,河南省,鹤壁市,山城区,3,he_bi_shi,s
410621,河南省,鹤壁市,浚县,3,he_bi_shi,j
410622,河南省,鹤壁市,淇县,3,he_bi_shi,q
410700,河南省,新乡市,,2,xin_xiang_shi,x
410703,河南省,新乡市,卫滨区,3,xin_xiang_shi,w
410702,河南省,新乡市,红旗区,3,xin_xiang_shi,h
410704,河南省,新乡市,凤泉区,3,xin_xiang_shi,f
410711,河南省,新乡市,牧野区,3,xin_xiang_shi,m
410781,河南省,新乡市,卫辉市,3,xin_xiang_shi,w
410782,河南省,新乡市,辉县市,3,xin_xiang_shi,h
410721,河南省,新乡市,新乡县,3,xin_xiang_shi,x
410724,河南省,新乡市,获嘉县,3,xin_xiang_shi,h
410725,河南省,新乡市,原阳县,3,xin_xiang_shi,y
410726,河南省,新乡市,延津县,3,xin_xiang_shi,y
410727,河南省,新乡市,封丘县,3,xin_xiang_shi,f
410728,河南省,新乡市,长垣县,3,xin_xiang_shi,z
410800,河南省,焦作市,,2,jiao_zuo_shi,j
410802,河南省,焦作市,解放区,3,jiao_zuo_shi,j
410803,河南省,焦作市,中站区,3,jiao_zuo_shi,z
410804,河南省,焦作市,马村区,3,jiao_zuo_shi,m
410811,河南省,焦作市,山阳区,3,jiao_zuo_shi,s
410882,河南省,焦作市,沁阳市,3,jiao_zuo_shi,q
410883,河南省,焦作市,孟州市,3,jiao_zuo_shi,m
410821,河南省,焦作市,修武县,3,jiao_zuo_shi,x
410822,河南省,焦作市,博爱县,3,jiao_zuo_shi,b
410823,河南省,焦作市,武陟县,3,jiao_zuo_shi,w
410825,河南省,焦作市,温县,3,jiao_zuo_shi,w
410900,河南省,濮阳市,,2,pu_yang_shi,p
410902,河南省,濮阳市,华龙区,3,pu_yang_shi,h
410922,河南省,濮阳市,清丰县,3,pu_yang_shi,q
410923,河南省,濮阳市,南乐县,3,pu_yang_shi,n
410926,河南省,濮阳市,范县,3,pu_yang_shi,f
410927,河南省,濮阳市,台前县,3,pu_yang_shi,t
410928,河南省,濮阳市,濮阳县,3,pu_yang_shi,p
411000,河南省,许昌市,,2,xu_chang_shi,x
411002,河南省,许昌市,魏都区,3,xu_chang_shi,w
411003,河南省,许昌市,建安区,3,xu_chang_shi,j
411081,河南省,许昌市,禹州市,3,xu_chang_shi,y
411082,河南省,许昌市,长葛市,3,xu_chang_shi,z
411024,河南省,许昌市,鄢陵县,3,xu_chang_shi,y
411025,河南省,许昌市,襄城县,3,xu_chang_shi,x
411100,河南省,漯河市,,2,luo_he_shi,l
411103,河南省,漯河市,郾城区,3,luo_he_shi,y
411102,河南省,漯河市,源汇区,3,luo_he_shi,y
411104,河南省,漯河市,召陵区,3,luo_he_shi,z
411121,河南省,漯河市,舞阳县,3,luo_he_shi,w
411122,河南省,漯河市,临颍县,3,luo_he_shi,l
411200,河南省,三门峡市,,2,san_men_xia_shi,s
411202,河南省,三门峡市,湖滨区,3,san_men_xia_shi,h
411203,河南省,三门峡市,陕州区,3,san_men_xia_shi,s
411281,河南省,三门峡市,义马市,3,san_men_xia_shi,y
411282,河南省,三门峡市,灵宝市,3,san_men_xia_shi,l
411221,河南省,三门峡市,渑池县,3,san_men_xia_shi,m
411224,河南省,三门峡市,卢氏县,3,san_men_xia_shi,l
411300,河南省,南阳市,,2,nan_yang_shi,n
411303,河南省,南阳市,卧龙区,3,nan_yang_shi,w
411302,河南省,南阳市,宛城区,3,nan_yang_shi,w
411381,河南省,南阳市,邓州市,3,nan_yang_shi,d
411321,河南省,南阳市,南召县,3,nan_yang_shi,n
411322,河南省,南阳市,方城县,3,nan_yang_shi,f
411323,河南省,南阳市,西峡县,3,nan_yang_shi,x
411324,河南省,南阳市,镇平县,3,nan_yang_shi,z
411325,河南省,南阳市,内乡县,3,nan_yang_shi,n
411326,河南省,南阳市,淅川县,3,nan_yang_shi,x
411327,河南省,南阳市,社旗县,3,nan_yang_shi,s
411328,河南省,南阳市,唐河县,3,nan_yang_shi,t
411329,河南省,南阳市,新野县,3,nan_yang_shi,x
411330,河南省,南阳市,桐柏县,3,nan_yang_shi,t
411400,河南省,商丘市,,2,shang_qiu_shi,s
411402,河南省,商丘市,梁园区,3,shang_qiu_shi,l
411403,河南省,商丘市,睢阳区,3,shang_qiu_shi,s
411481,河南省,商丘市,永城市,3,shang_qiu_shi,y
411421,河南省,商丘市,民权县,3,shang_qiu_shi,m
411422,河南省,商丘市,睢县,3,shang_qiu_shi,s
411423,河南省,商丘市,宁陵县,3,shang_qiu_shi,n
411424,河南省,商丘市,柘城县,3,shang_qiu_shi,z
411425,河南省,商丘市,虞城县,3,shang_qiu_shi,y
411426,河南省,商丘市,夏邑县,3,shang_qiu_shi,x
411500,河南省,信阳市,,2,xin_yang_shi,x
411502,河南省,信阳市,浉河区,3,xin_yang_shi,s
411503,河南省,信阳市,平桥区,3,xin_yang_shi,p
411521,河南省,信阳市,罗山县,3,xin_yang_shi,l
411522,河南省,信阳市,光山县,3,xin_yang_shi,g
411523,河南省,信阳市,新县,3,xin_yang_shi,x
411524,河南省,信阳市,商城县,3,xin_yang_shi,s
411525,河南省,信阳市,固始县,3,xin_yang_shi,g
411526,河南省,信阳市,潢川县,3,xin_yang_shi,h
411527,河南省,信阳市,淮滨县,3,xin_yang_shi,h
411528,河南省,信阳市,息县,3,xin_yang_shi,x
411600,河南省,周口市,,2,zhou_kou_shi,z
411602,河南省,周口市,川汇区,3,zhou_kou_shi,c
411681,河南省,周口市,项城市,3,zhou_kou_shi,x
411621,河南省,周口市,扶沟县,3,zhou_kou_shi,f
411622,河南省,周口市,西华县,3,zhou_kou_shi,x
411623,河南省,周口市,商水县,3,zhou_kou_shi,s
411624,河南省,周口市,沈丘县,3,zhou_kou_shi,s
411625,河南省,周口市,郸城县,3,zhou_kou_shi,d
411626,河南省,周口市,淮阳县,3,zhou_kou_shi,h
411627,河南省,周口市,太康县,3,zhou_kou_shi,t
411628,河南省,周口市,鹿邑县,3,zhou_kou_shi,l
411700,河南省,驻马店市,,2,zhu_ma_dian_shi,z
411702,河南省,驻马店市,驿城区,3,zhu_ma_dian_shi,y
411721,河南省,驻马店市,西平县,3,zhu_ma_dian_shi,x
411722,河南省,驻马店市,上蔡县,3,zhu_ma_dian_shi,s
411723,河南省,驻马店市,平舆县,3,zhu_ma_dian_shi,p
411724,河南省,驻马店市,正阳县,3,zhu_ma_dian_shi,z
411725,河南省,驻马店市,确山县,3,zhu_ma_dian_shi,q
411726,河南省,驻马店市,泌阳县,3,zhu_ma_dian_shi,m
411727,河南省,驻马店市,汝南县,3,zhu_ma_dian_shi,r
411728,河南省,驻马店市,遂平县,3,zhu_ma_dian_shi,s
411729,河南省,驻马店市,新蔡县,3,zhu_ma_dian_shi,x
419001,河南省,省直辖县级行政单位,济源市,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,j
420000,湖北省,,,1,hu_bei_sheng,h
420100,湖北省,武汉市,,2,wu_han_shi,w
420102,湖北省,武汉市,江岸区,3,wu_han_shi,j
420103,湖北省,武汉市,江汉区,3,wu_han_shi,j
420104,湖北省,武汉市,硚口区,3,wu_han_shi,q
420105,湖北省,武汉市,汉阳区,3,wu_han_shi,h
420106,湖北省,武汉市,武昌区,3,wu_han_shi,w
420107,湖北省,武汉市,青山区,3,wu_han_shi,q
420111,湖北省,武汉市,洪山区,3,wu_han_shi,h
420112,湖北省,武汉市,东西湖区,3,wu_han_shi,d
420113,湖北省,武汉市,汉南区,3,wu_han_shi,h
420114,湖北省,武汉市,蔡甸区,3,wu_han_shi,c
420115,湖北省,武汉市,江夏区,3,wu_han_shi,j
420116,湖北省,武汉市,黄陂区,3,wu_han_shi,h
420117,湖北省,武汉市,新洲区,3,wu_han_shi,x
420200,湖北省,黄石市,,2,huang_shi_shi,h
